;—кважина;‘акт. врем€ работы , сут;‘акт. закачка за мес€ц, м3;ћесторождение;name_of_date_doc_col
822;21_i;24.0;10560.0;6;2014-09-01
823;22_i;17.0;7480.000000000001;6;2014-09-01
824;23_i;24.0;15312.000000000002;6;2014-09-01
825;24_i;24.0;4804.8;6;2014-09-01
826;25_i;24.0;8500.800000000001;6;2014-09-01
827;26_i;31.0;16572.600000000002;6;2014-09-01
828;3_i;31.0;17322.800000000003;6;2014-09-01
829;0_i;26.0;16016.000000000002;6;2014-09-01
830;4_i;31.0;17050.0;6;2014-09-01
831;5_i;31.0;15004.000000000002;6;2014-09-01
832;1_i;;;6;2014-09-01
833;27_i;31.0;16163.400000000001;6;2014-09-01
834;14_i;31.0;12276.000000000002;6;2014-09-01
835;28_i;30.0;8236.800000000001;6;2014-09-01
836;33_i;30.0;8855.0;6;2014-09-01
837;30_i;24.0;9636.0;6;2014-09-01
838;15_i;31.0;22506.0;6;2014-09-01
839;31_i;30.0;5746.400000000001;6;2014-09-01
840;31_i;30.0;5746.400000000001;6;2014-09-01
841;40_i;31.0;11594.000000000002;6;2014-09-01
842;41_i;30.0;16658.4;6;2014-09-01
843;34_i;25.0;4950.0;6;2014-09-01
844;6_i;31.0;13981.000000000002;6;2014-02-01
845;2_i;31.0;19778.0;6;2014-02-01
846;7_i;31.0;7297.400000000001;6;2014-02-01
847;11_i;30.0;10683.2;6;2014-02-01
848;8_i;31.0;21005.600000000002;6;2014-02-01
849;17_i;30.0;9416.0;6;2014-02-01
850;12_i;31.0;19437.0;6;2014-02-01
851;10_i;31.0;18073.0;6;2014-02-01
852;13_i;31.0;12821.6;6;2014-02-01
853;32_i;24.0;10824.0;6;2014-02-01
854;18_i;24.0;10824.0;6;2014-02-01
855;19_i;31.0;14322.000000000002;6;2014-02-01
856;20_i;31.0;16027.000000000002;6;2014-02-01
857;21_i;31.0;7502.000000000001;6;2014-02-01
858;22_i;31.0;19778.0;6;2014-02-01
859;23_i;31.0;22301.4;6;2014-02-01
860;24_i;31.0;7911.200000000001;6;2014-02-01
861;25_i;31.0;19027.800000000003;6;2014-02-01
862;26_i;31.0;17732.0;6;2014-02-01
863;3_i;31.0;18141.2;6;2014-02-01
864;0_i;31.0;23870.000000000004;6;2014-02-01
865;4_i;31.0;19096.0;6;2014-02-01
866;5_i;;;6;2014-02-01
867;1_i;31.0;24211.000000000004;6;2014-02-01
868;27_i;31.0;23870.000000000004;6;2014-02-01
869;14_i;31.0;17050.0;6;2014-02-01
870;28_i;29.0;14201.000000000002;6;2014-02-01
871;33_i;31.0;15345.000000000002;6;2014-02-01
872;30_i;30.0;17490.0;6;2014-02-01
873;15_i;31.0;21687.600000000002;6;2014-02-01
874;31_i;;;6;2014-02-01
875;31_i;;;6;2014-02-01
876;34_i;31.0;10912.0;6;2014-02-01
877;6_i;30.0;14575.000000000002;6;2014-01-01
878;2_i;30.0;16049.000000000002;6;2014-01-01
879;7_i;31.0;9752.6;6;2014-01-01
880;11_i;31.0;7638.400000000001;6;2014-01-01
881;8_i;31.0;19778.0;6;2014-01-01
882;17_i;31.0;9548.0;6;2014-01-01
883;12_i;31.0;22506.0;6;2014-01-01
884;10_i;31.0;18550.4;6;2014-01-01
885;13_i;31.0;15345.000000000002;6;2014-01-01
886;32_i;30.0;23100.000000000004;6;2014-01-01
887;18_i;31.0;11184.800000000001;6;2014-01-01
888;19_i;30.0;21120.0;6;2014-01-01
889;20_i;31.0;8252.2;6;2014-01-01
890;21_i;31.0;7638.400000000001;6;2014-01-01
891;22_i;31.0;19641.600000000002;6;2014-01-01
892;23_i;31.0;22369.600000000002;6;2014-01-01
893;24_i;31.0;7706.6;6;2014-01-01
894;25_i;31.0;19096.0;6;2014-01-01
895;26_i;31.0;17732.0;6;2014-01-01
896;3_i;21.0;16170.000000000002;6;2014-01-01
897;0_i;31.0;24142.800000000003;6;2014-01-01
898;4_i;31.0;19914.4;6;2014-01-01
899;5_i;1.0;572.0;6;2014-01-01
900;1_i;23.0;17963.0;6;2014-01-01
901;27_i;31.0;18141.2;6;2014-01-01
902;14_i;31.0;17050.0;6;2014-01-01
903;28_i;31.0;14390.2;6;2014-01-01
904;33_i;31.0;17050.0;6;2014-01-01
905;30_i;31.0;18073.0;6;2014-01-01
906;15_i;31.0;27552.800000000003;6;2014-01-01
907;31_i;;;6;2014-01-01
908;31_i;;;6;2014-01-01
909;40_i;;;6;2014-01-01
910;34_i;30.0;14872.000000000002;6;2014-01-01
911;6_i;9.0;3861.0000000000005;6;2015-08-01
912;2_i;31.0;13299.000000000002;6;2015-08-01
913;7_i;23.0;2024.0000000000002;6;2015-08-01
914;11_i;31.0;11184.800000000001;6;2015-08-01
915;8_i;31.0;11594.000000000002;6;2015-08-01
916;17_i;31.0;3410.0000000000005;6;2015-08-01
917;35_i;31.0;1705.0000000000002;6;2015-08-01
918;12_i;19.0;7106.000000000001;6;2015-08-01
919;9_i;31.0;11594.000000000002;6;2015-08-01
920;10_i;11.0;9196.0;6;2015-08-01
921;13_i;31.0;17050.0;6;2015-08-01
922;44_i;31.0;4433.0;6;2015-08-01
923;36_i;31.0;6479.000000000001;6;2015-08-01
924;37_i;31.0;26257.000000000004;6;2015-08-01
925;32_i;31.0;12958.000000000002;6;2015-08-01
926;42_i;31.0;21142.0;6;2015-08-01
927;18_i;31.0;6820.000000000001;6;2015-08-01
928;38_i;31.0;9889.0;6;2015-08-01
929;39_i;31.0;8525.0;6;2015-08-01
930;19_i;31.0;9548.0;6;2015-08-01
931;20_i;31.0;17391.0;6;2015-08-01
932;21_i;31.0;15004.000000000002;6;2015-08-01
933;22_i;31.0;13640.000000000002;6;2015-08-01
934;23_i;15.0;6600.000000000001;6;2015-08-01
935;24_i;31.0;8525.0;6;2015-08-01
936;25_i;31.0;9889.0;6;2015-08-01
937;26_i;22.0;10260.800000000001;6;2015-08-01
938;45_i;31.0;8525.0;6;2015-08-01
939;3_i;20.0;3960.0000000000005;6;2015-08-01
940;0_i;31.0;23870.000000000004;6;2015-08-01
941;4_i;31.0;12617.000000000002;6;2015-08-01
942;5_i;31.0;10571.0;6;2015-08-01
943;1_i;31.0;15686.000000000002;6;2015-08-01
944;27_i;31.0;21483.0;6;2015-08-01
945;14_i;22.0;8954.0;6;2015-08-01
946;28_i;31.0;16368.000000000002;6;2015-08-01
947;33_i;5.0;1650.0000000000002;6;2015-08-01
948;29_i;31.0;8525.0;6;2015-08-01
949;30_i;31.0;12958.000000000002;6;2015-08-01
950;15_i;31.0;19437.0;6;2015-08-01
951;31_i;31.0;4433.0;6;2015-08-01
952;31_i;31.0;4433.0;6;2015-08-01
953;40_i;31.0;17391.0;6;2015-08-01
954;41_i;31.0;14322.000000000002;6;2015-08-01
955;34_i;31.0;8252.2;6;2015-08-01
956;6_i;31.0;13640.000000000002;6;2015-04-01
957;2_i;31.0;12958.000000000002;6;2015-04-01
958;7_i;31.0;6336.000000000001;6;2015-04-01
959;11_i;31.0;11935.000000000002;6;2015-04-01
960;8_i;31.0;19437.0;6;2015-04-01
961;17_i;31.0;8525.0;6;2015-04-01
962;35_i;30.0;5038.0;6;2015-04-01
963;12_i;31.0;22847.000000000004;6;2015-04-01
964;9_i;27.0;13068.000000000002;6;2015-04-01
965;10_i;31.0;14553.000000000002;6;2015-04-01
966;13_i;31.0;11836.000000000002;6;2015-04-01
967;36_i;31.0;4092.0000000000005;6;2015-04-01
968;37_i;31.0;23870.000000000004;6;2015-04-01
969;32_i;31.0;17050.0;6;2015-04-01
970;42_i;31.0;15345.000000000002;6;2015-04-01
971;18_i;31.0;9548.0;6;2015-04-01
972;38_i;31.0;6138.000000000001;6;2015-04-01
973;39_i;31.0;14806.000000000002;6;2015-04-01
974;19_i;31.0;15510.000000000002;6;2015-04-01
975;20_i;31.0;8595.400000000001;6;2015-04-01
976;21_i;31.0;16181.000000000002;6;2015-04-01
977;22_i;31.0;10912.0;6;2015-04-01
978;23_i;31.0;18073.0;6;2015-04-01
979;24_i;31.0;11594.000000000002;6;2015-04-01
980;25_i;31.0;11594.000000000002;6;2015-04-01
981;26_i;31.0;14322.000000000002;6;2015-04-01
982;45_i;31.0;12518.000000000002;6;2015-04-01
983;3_i;31.0;19778.0;6;2015-04-01
984;0_i;31.0;23188.000000000004;6;2015-04-01
985;4_i;31.0;13640.000000000002;6;2015-04-01
986;5_i;31.0;9548.0;6;2015-04-01
987;1_i;31.0;8184.000000000001;6;2015-04-01
988;27_i;31.0;21824.0;6;2015-04-01
989;14_i;31.0;10230.0;6;2015-04-01
990;28_i;31.0;17050.0;6;2015-04-01
991;33_i;31.0;8525.0;6;2015-04-01
992;29_i;31.0;8525.0;6;2015-04-01
993;30_i;31.0;10912.0;6;2015-04-01
994;15_i;31.0;15686.000000000002;6;2015-04-01
995;31_i;31.0;2659.8;6;2015-04-01
996;31_i;31.0;2659.8;6;2015-04-01
997;40_i;31.0;11253.0;6;2015-04-01
998;41_i;31.0;18414.0;6;2015-04-01
999;34_i;31.0;10065.0;6;2015-04-01
1000;43_i;;;6;2015-04-01
1001;6_i;30.0;13475.000000000002;6;2015-12-01
1002;2_i;30.0;12210.000000000002;6;2015-12-01
1003;7_i;9.0;1601.6000000000001;6;2015-12-01
1004;11_i;26.0;12914.000000000002;6;2015-12-01
1005;8_i;30.0;17314.0;6;2015-12-01
1006;17_i;5.0;770.0000000000001;6;2015-12-01
1007;35_i;30.0;3971.0000000000005;6;2015-12-01
1008;12_i;30.0;19118.0;6;2015-12-01
1009;9_i;30.0;10533.6;6;2015-12-01
1010;10_i;30.0;14949.000000000002;6;2015-12-01
1011;13_i;30.0;6870.6;6;2015-12-01
1012;44_i;30.0;18513.0;6;2015-12-01
1013;36_i;30.0;2090.0;6;2015-12-01
1014;37_i;23.0;12254.000000000002;6;2015-12-01
1015;32_i;27.0;10582.0;6;2015-12-01
1016;42_i;30.0;14982.000000000002;6;2015-12-01
1017;18_i;30.0;6743.000000000001;6;2015-12-01
1018;38_i;30.0;16511.0;6;2015-12-01
1019;39_i;30.0;14407.800000000001;6;2015-12-01
1020;19_i;30.0;10465.400000000001;6;2015-12-01
1021;20_i;30.0;13816.000000000002;6;2015-12-01
1022;21_i;30.0;17226.0;6;2015-12-01
1023;22_i;30.0;16704.600000000002;6;2015-12-01
1024;23_i;30.0;15180.000000000002;6;2015-12-01
1025;24_i;30.0;11814.000000000002;6;2015-12-01
1026;25_i;30.0;9900.0;6;2015-12-01
1027;26_i;30.0;8283.0;6;2015-12-01
1028;45_i;30.0;6450.400000000001;6;2015-12-01
1029;3_i;30.0;14179.000000000002;6;2015-12-01
1030;0_i;30.0;17490.0;6;2015-12-01
1031;4_i;29.0;10516.0;6;2015-12-01
1032;5_i;30.0;3278.0000000000005;6;2015-12-01
1033;1_i;30.0;7772.6;6;2015-12-01
1034;27_i;30.0;17492.2;6;2015-12-01
1035;14_i;30.0;10571.0;6;2015-12-01
1036;28_i;30.0;11451.000000000002;6;2015-12-01
1037;33_i;30.0;8591.0;6;2015-12-01
1038;29_i;30.0;10329.0;6;2015-12-01
1039;30_i;30.0;12518.000000000002;6;2015-12-01
1040;15_i;15.0;1056.0;6;2015-12-01
1041;31_i;30.0;2043.8000000000002;6;2015-12-01
1042;31_i;30.0;2043.8000000000002;6;2015-12-01
1043;40_i;30.0;14047.000000000002;6;2015-12-01
1044;41_i;29.0;17611.0;6;2015-12-01
1045;34_i;1.0;286.0;6;2015-12-01
1046;46_i;30.0;11187.0;6;2015-12-01
1047;6_i;30.0;12870.000000000002;6;2015-07-01
1048;2_i;30.0;11880.000000000002;6;2015-07-01
1049;7_i;30.0;5280.0;6;2015-07-01
1050;11_i;25.0;12034.000000000002;6;2015-07-01
1051;8_i;30.0;16500.0;6;2015-07-01
1052;17_i;30.0;7920.000000000001;6;2015-07-01
1053;35_i;30.0;2640.0;6;2015-07-01
1054;12_i;23.0;14117.400000000001;6;2015-07-01
1055;9_i;30.0;10230.0;6;2015-07-01
1056;10_i;30.0;25080.000000000004;6;2015-07-01
1057;13_i;30.0;9900.0;6;2015-07-01
1058;44_i;10.0;3850.0000000000005;6;2015-07-01
1059;36_i;30.0;1980.0000000000002;6;2015-07-01
1060;37_i;30.0;24420.000000000004;6;2015-07-01
1061;32_i;30.0;13860.000000000002;6;2015-07-01
1062;42_i;23.0;15686.000000000002;6;2015-07-01
1063;18_i;11.0;2904.0000000000005;6;2015-07-01
1064;38_i;30.0;14520.000000000002;6;2015-07-01
1065;39_i;30.0;9900.0;6;2015-07-01
1066;19_i;30.0;8250.0;6;2015-07-01
1067;20_i;30.0;16500.0;6;2015-07-01
1068;21_i;23.0;14168.000000000002;6;2015-07-01
1069;22_i;23.0;13409.000000000002;6;2015-07-01
1070;23_i;3.0;1584.0000000000002;6;2015-07-01
1071;24_i;23.0;9108.0;6;2015-07-01
1072;25_i;23.0;7590.000000000001;6;2015-07-01
1073;26_i;30.0;13992.000000000002;6;2015-07-01
1074;45_i;30.0;8184.000000000001;6;2015-07-01
1075;3_i;23.0;13915.000000000002;6;2015-07-01
1076;0_i;15.0;10065.0;6;2015-07-01
1077;4_i;30.0;10230.0;6;2015-07-01
1078;5_i;30.0;8580.0;6;2015-07-01
1079;1_i;30.0;17160.0;6;2015-07-01
1080;27_i;30.0;22440.0;6;2015-07-01
1081;14_i;17.0;6358.000000000001;6;2015-07-01
1082;28_i;30.0;15510.000000000002;6;2015-07-01
1083;33_i;2.0;660.0;6;2015-07-01
1084;29_i;30.0;8250.0;6;2015-07-01
1085;30_i;30.0;12540.000000000002;6;2015-07-01
1086;15_i;30.0;17160.0;6;2015-07-01
1087;31_i;30.0;4620.0;6;2015-07-01
1088;31_i;30.0;4620.0;6;2015-07-01
1089;40_i;30.0;19140.0;6;2015-07-01
1090;41_i;30.0;11880.000000000002;6;2015-07-01
1091;34_i;30.0;8250.0;6;2015-07-01
1092;6_i;30.0;13365.000000000002;6;2015-06-01
1093;2_i;31.0;12276.000000000002;6;2015-06-01
1094;7_i;31.0;3751.0000000000005;6;2015-06-01
1095;11_i;31.0;14894.000000000002;6;2015-06-01
1096;8_i;31.0;17028.0;6;2015-06-01
1097;17_i;31.0;5456.0;6;2015-06-01
1098;35_i;30.0;3850.0000000000005;6;2015-06-01
1099;12_i;30.67;19331.4;6;2015-06-01
1100;9_i;31.0;15686.000000000002;6;2015-06-01
1101;10_i;31.0;15004.000000000002;6;2015-06-01
1102;13_i;26.0;13123.000000000002;6;2015-06-01
1103;36_i;31.0;3069.0000000000005;6;2015-06-01
1104;37_i;31.0;27007.2;6;2015-06-01
1105;32_i;31.0;15004.000000000002;6;2015-06-01
1106;42_i;23.0;12144.000000000002;6;2015-06-01
1107;18_i;17.0;4488.0;6;2015-06-01
1108;38_i;31.0;15004.000000000002;6;2015-06-01
1109;39_i;26.0;8580.0;6;2015-06-01
1110;19_i;30.67;8433.326000000001;6;2015-06-01
1111;20_i;31.0;17050.0;6;2015-06-01
1112;21_i;29.0;15158.000000000002;6;2015-06-01
1113;22_i;30.0;15840.000000000002;6;2015-06-01
1114;23_i;29.0;16742.0;6;2015-06-01
1115;24_i;30.0;10230.0;6;2015-06-01
1116;25_i;30.0;9900.0;6;2015-06-01
1117;26_i;30.67;14505.326000000003;6;2015-06-01
1118;45_i;31.0;11253.0;6;2015-06-01
1119;3_i;31.0;18755.0;6;2015-06-01
1120;0_i;30.67;17541.326000000005;6;2015-06-01
1121;4_i;31.0;11253.0;6;2015-06-01
1122;5_i;29.67;8734.0;6;2015-06-01
1123;1_i;30.67;14795.000000000002;6;2015-06-01
1124;27_i;31.0;21142.0;6;2015-06-01
1125;14_i;31.0;11594.000000000002;6;2015-06-01
1126;28_i;31.0;16027.000000000002;6;2015-06-01
1127;33_i;27.0;8252.2;6;2015-06-01
1128;29_i;31.0;8593.2;6;2015-06-01
1129;30_i;31.0;12071.400000000001;6;2015-06-01
1130;15_i;31.0;17391.0;6;2015-06-01
1131;31_i;30.67;6881.6;6;2015-06-01
1132;31_i;30.67;6881.6;6;2015-06-01
1133;40_i;30.0;12898.6;6;2015-06-01
1134;41_i;31.0;16027.000000000002;6;2015-06-01
1135;34_i;31.0;7843.000000000001;6;2015-06-01
1136;43_i;;;6;2015-06-01
1137;6_i;30.0;12210.000000000002;6;2015-05-01
1138;2_i;30.0;11550.000000000002;6;2015-05-01
1139;7_i;30.0;4950.0;6;2015-05-01
1140;11_i;30.0;12540.000000000002;6;2015-05-01
1141;8_i;30.0;17160.0;6;2015-05-01
1142;17_i;30.0;7260.000000000001;6;2015-05-01
1143;35_i;30.0;3630.0000000000005;6;2015-05-01
1144;12_i;29.0;19905.600000000002;6;2015-05-01
1145;9_i;30.0;12034.000000000002;6;2015-05-01
1146;10_i;30.0;15114.000000000002;6;2015-05-01
